STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,GEOGRAPH,TRACT,POVERTY200,TRACTCE,PERCENT_CA,PERCENT_TR,PERCENT_WA,TOTAL_POP,UNEMPLOYME,POVERTY_RA,MEDIAN_INC,PERCENT_BL,PERCENT_HI,HOME_OWN,F15_FI_RATE,F15_FI_POP,F15_LB_NEED,F15_LB_UNME,F15_DISTRIB,F15_PPIN,FY_FI_RATE,FY_FI_POP,FY_LB_UNME,FY_DISTRIB,FY_PPIN,F14_FI_RATE,F14_LB_UNME,F14_DISTRIB,F14_PPIN,GIS_ID,GLOBALID,CREATED,EDITED,SHAPEAREA,SHAPELEN,OBJECTID
51,685,920200,51685920200,9202,Census Tract 9202,G5020,S,4477218,2623,51685920200,920200,0,920200,89.2,9.3,1.5,8379,0.038,0.1,71676,0.239,0.219,0.562,0.093,779.247,163641.87,50076.028804,113565.841196,145.737925,9.3,779.247,84275.596301,79366.273699,101.849957,9.5,125990.540386,25449.91,35.290974,CAFB_Hunger_Heat_Map_860,{DF467E42-2033-435B-B2BC-2EB734E9B953},,,0,0,901
24,033,801210,24033801210,8012.10,Census Tract 8012.10,G5020,S,5307426,55694,24033801210,801210,0,801210,87.6,11.7,0.7,4516,0.073,0.061,97206,0.827,0.06,0.903,0.137,618.692,129925.32,105783.53613,24141.78387,39.020682,13.7,618.692,108118.392265,21806.927735,35.246824,12.2,84412.450329,28366.79,52.820234,CAFB_Hunger_Heat_Map_861,{B5CB0EE9-A07B-4058-BBA8-7DBF15FED3D0},,,0,0,902
51,683,910202,51683910202,9102.02,Census Tract 9102.02,G5020,S,2265943,29354,51683910202,910202,0,910202,96.7,3.3,0,7824,0.086,0.082,68786,0.167,0.332,0.689,0.08,625.92,131443.2,23109.996445,108333.203555,173.078354,8,625.92,54589.735924,76853.464076,122.784803,10.4,127505.003811,44070.04,53.939708,CAFB_Hunger_Heat_Map_862,{E8893261-D0A6-4085-9CC6-F02D1C28711D},,,0,0,903
51,059,421001,51059421001,4210.01,Census Tract 4210.01,G5020,S,1757636,0,51059421001,421001,0,421001,87.8,12.2,0,3097,0.078,0.047,97714,0.098,0.268,0.71,0.062,192.014,40322.94,27512.791793,12810.148207,66.714657,6.2,192.014,28634.774806,11688.165194,60.871422,6.5,28283.877268,9908.82,54.482997,CAFB_Hunger_Heat_Map_863,{804E9715-DBCF-40A3-8A93-DB423508D9FD},,,0,0,904
51,153,901231,51153901231,9012.31,Census Tract 9012.31,G5020,S,20064279,897699,51153901231,901231,0,901231,92.6,7,0.4,6082,0.061,0.021,139272,0.047,0.112,0.913,0.034,206.788,43425.48,15163.358339,28262.121661,136.671962,3.4,206.581212,24049.028635,19333.025885,93.585596,3.5,33559.828945,10959.12,51.695186,CAFB_Hunger_Heat_Map_864,{7DCA0674-D628-4D6A-A969-B2353A35B7CC},,,0,0,905
24,033,800800,24033800800,8008,Census Tract 8008,G5020,S,106853970,4515194,24033800800,800800,0,800800,90.7,6.7,2.6,3288,0.081,0.018,102750,0.358,0.056,0.942,0.088,289.344,60762.24,26259.348285,34502.891715,119.24523,8.8,289.344,7656.04161,53106.19839,183.540002,8.2,49939.946863,10192.29,35.594576,CAFB_Hunger_Heat_Map_865,{3A5D8BE4-F210-4795-AB88-367C210C19D9},,,0,0,906
51,059,421400,51059421400,4214,Census Tract 4214,G5020,S,1902579,0,51059421400,421400,0,421400,77.4,20.4,2.2,7104,0.106,0.171,41067,0.248,0.352,0.223,0.166,1179.264,247645.44,169271.720796,78373.719204,66.459859,16.6,1179.264,171522.21033,76123.22967,64.551474,20.5,201943.930244,92001.47,65.727542,CAFB_Hunger_Heat_Map_866,{17206743-DC7B-4C7A-89A4-06CA2833EDDB},,,0,0,907
51,059,422403,51059422403,4224.03,Census Tract 4224.03,G5020,S,2156433,38697,51059422403,422403,0,422403,85.3,14.7,0,2551,0.031,0.034,122083,0.147,0.103,0.873,0.04,102.04,21428.4,14261.597689,7166.802311,70.235225,4,102.04,14474.575142,6953.824858,68.148029,5,18962.400623,6059.1,50.852701,CAFB_Hunger_Heat_Map_867,{5C87583C-3429-4AF3-A966-1C9684B5863F},,,0,0,908
51,059,431500,51059431500,4315,Census Tract 4315,G5020,S,3827886,50498,51059431500,431500,0,431500,90.6,9.1,0.3,5113,0.029,0.049,124604,0.088,0.077,0.877,0.039,199.407,41875.47,32092.973651,9782.496349,49.057939,3.9,199.606407,32924.401715,8992.943755,45.053382,4.4,41327.155453,6619.2,28.991416,CAFB_Hunger_Heat_Map_868,{EE1889F6-97D0-4B4D-8CAB-31DC0DBC454A},,,0,0,909
24,033,801411,24033801411,8014.11,Census Tract 8014.11,G5020,S,3572011,4375,24033801411,801411,0,801411,88.7,11.3,0,3484,0.084,0.043,92857,0.582,0.156,0.874,0.109,379.756,79748.76,45789.510733,33959.249267,89.423865,10.9,379.376244,47304.270555,32364.740685,85.310404,9.1,43637.105262,22043.96,70.480469,CAFB_Hunger_Heat_Map_869,{8859A62A-B819-4FB4-9A1D-050648838804},,,0,0,910
51,059,421002,51059421002,4210.02,Census Tract 4210.02,G5020,S,4495980,14329,51059421002,421002,0,421002,73.2,25.9,0.9,5210,0.084,0.077,89935,0.242,0.135,0.466,0.129,672.09,141138.9,114535.988062,26602.911938,39.582365,12.9,671.41791,114274.290509,26723.470591,39.801546,12.7,100718.957386,31670.92,50.237176,CAFB_Hunger_Heat_Map_870,{5C030D5F-4AAA-4DAE-82E7-11D8FB8F80E9},,,0,0,911
51,059,431400,51059431400,4314,Census Tract 4314,G5020,S,2225993,5723,51059431400,431400,0,431400,88.6,9.6,1.8,4695,0.059,0.054,123158,0.098,0.079,0.774,0.067,314.565,66058.65,50988.134585,15070.515415,47.909066,6.7,314.250435,51658.148267,14334.443083,45.614712,7.3,62033.794394,11013.66,31.662538,CAFB_Hunger_Heat_Map_871,{E15AAF6C-5690-4020-A4EF-3100771C3E15},,,0,0,912
51,059,431600,51059431600,4316,Census Tract 4316,G5020,S,4279168,27965,51059431600,431600,0,431600,93,4.7,2.3,7886,0.035,0.032,81431,0.061,0.119,0.554,0.077,607.222,127516.62,96437.501733,31079.118267,51.182464,7.7,607.222,98931.483503,28585.136497,47.075265,9.1,120365.651082,35858.6,48.201901,CAFB_Hunger_Heat_Map_872,{32CFFDAC-7868-49CD-B9CB-4FDEA292E3D6},,,0,0,913
24,033,800705,24033800705,8007.05,Census Tract 8007.05,G5020,S,9284023,38181,24033800705,800705,0,800705,90.1,9.9,0,4224,0.127,0.065,111935,0.83,0.006,0.842,0.175,739.2,155232,151338.55727,3893.44273,5.267103,17.5,739.9392,150601.170081,4786.061919,6.468183,14.4,97693.923803,33850.08,54.039074,CAFB_Hunger_Heat_Map_873,{69E3165D-1641-474A-AC95-B80267EC50E8},,,0,0,914
51,059,432402,51059432402,4324.02,Census Tract 4324.02,G5020,S,2880677,4330,51059432402,432402,0,432402,90.5,9.5,0,5215,0.057,0.034,142000,0.095,0.093,0.856,0.046,239.89,50376.9,47110.342761,3266.557239,13.616896,4.6,239.89,47648.557232,2728.342768,11.373308,3.8,36361.490521,5924.53,29.422282,CAFB_Hunger_Heat_Map_874,{5113C801-9193-40A2-9DFB-B197CC1E0125},,,0,0,915
51,059,432401,51059432401,4324.01,Census Tract 4324.01,G5020,S,1984778,0,51059432401,432401,0,432401,86.6,13.1,0.3,3350,0.042,0.008,165522,0.039,0.064,0.865,0.025,83.75,17587.5,16501.61385,1085.88615,12.965805,2.5,83.83375,16736.381671,868.705829,10.362245,3.1,19591.109627,2184.84,21.069872,CAFB_Hunger_Heat_Map_839,{7E9FE274-7FE4-48EA-977D-433CBC332418},,,0,0,916
24,033,801217,24033801217,8012.17,Census Tract 8012.17,G5020,S,4050399,6648,24033801217,801217,0,801217,80.8,17.8,1.4,4027,0.061,0.025,107055,0.853,0.044,0.836,0.133,535.591,112474.11,95953.17421,16520.93579,30.846179,13.3,535.591,98945.856094,13528.253906,25.258553,13.9,96784.200356,20734.74,37.05186,CAFB_Hunger_Heat_Map_840,{D448408D-52BE-4045-9FA9-33E0B56D56D7},,,0,0,917
24,033,801305,24033801305,8013.05,Census Tract 8013.05,G5020,S,8109252,13186,24033801305,801305,0,801305,83,16.7,0.3,5939,0.124,0.043,101438,0.812,0.111,0.938,0.146,867.094,182089.74,143574.400431,38515.339569,44.418875,14.6,867.094,147056.189242,35033.550758,40.403406,14.4,130208.022869,36293.42,45.775084,CAFB_Hunger_Heat_Map_841,{DD27D5AB-55F3-4740-981F-E464B7569504},,,0,0,918
51,059,431300,51059431300,4313,Census Tract 4313,G5020,S,2684329,34143,51059431300,431300,0,431300,87.9,10.7,1.4,4207,0.034,0.001,121693,0.029,0.091,0.9,0.025,105.175,22086.75,17797.503747,4289.246253,40.781994,2.5,105.175,18058.563301,4028.186699,38.29985,3,21843.304937,3810.3,31.19102,CAFB_Hunger_Heat_Map_842,{AB1173D7-5418-476B-B146-2E7343464022},,,0,0,919
24,033,801207,24033801207,8012.07,Census Tract 8012.07,G5020,S,8134960,4918,24033801207,801207,0,801207,88.8,10.9,0.3,4443,0.115,0.031,119167,0.806,0.036,0.814,0.157,697.551,146485.71,128389.056218,18096.653782,25.943126,15.7,697.551,130462.825438,16022.884562,22.970198,15.6,130502.849411,19406.91,27.18603,CAFB_Hunger_Heat_Map_843,{0E8163D5-FE26-4968-AB3C-01B0980978FF},,,0,0,920
51,683,910201,51683910201,9102.01,Census Tract 9102.01,G5020,S,2732445,0,51683910201,910201,0,910201,92.3,4,3.7,4669,0.043,0.058,71722,0.097,0.241,0.629,0.066,308.154,64712.34,13008.380868,51703.959132,167.786104,6.6,308.154,28071.398725,36640.941275,118.904643,7.7,51775.055236,17804.45,53.736157,CAFB_Hunger_Heat_Map_844,{FD388276-8C79-46E0-A9E8-D092A747E65C},,,0,0,921
51,059,415300,51059415300,4153,Census Tract 4153,G5020,S,2145089,0,51059415300,415300,0,415300,88.5,11.6,0,3865,0.068,0.016,83895,0.148,0.274,0.788,0.052,201.18098,42248.0058,28186.45998,14061.54582,69.895006,5.2,200.77902,28466.738151,13696.856049,68.218562,6.4,36841.769039,12872.79,54.376143,CAFB_Hunger_Heat_Map_845,{895BBE82-04B4-4818-B976-7D94D1622169},,,0,0,922
51,153,901417,51153901417,9014.17,Census Tract 9014.17,G5020,S,45823247,1324935,51153901417,901417,0,901417,96.6,1.9,1.5,2392,0.017,0.008,80462,0.008,0.047,0.809,0.044,105.248,22102.08,20786.579289,1315.500711,12.499057,4.4,105.248,20331.709365,1770.370635,16.820943,3.8,15204.958127,2813.88,32.794295,CAFB_Hunger_Heat_Map_846,{F339F3C8-A80B-4E17-9D3D-CA4F70319A35},,,0,0,923
24,033,801006,24033801006,8010.06,Census Tract 8010.06,G5020,S,2735435,0,24033801006,801006,0,801006,91.7,8.3,0,3782,0.075,0.062,94410,0.801,0.038,0.919,0.138,521.916,109602.36,101355.644653,8246.715347,15.800848,13.8,521.916,101543.008915,8059.351085,15.441855,13.1,101806.997482,10296.25,19.287693,CAFB_Hunger_Heat_Map_847,{F192F7BE-5CF9-4D5E-AC07-DCF61AC6C2E1},,,0,0,924
51,059,421300,51059421300,4213,Census Tract 4213,G5020,S,7862925,167478,51059421300,421300,0,421300,87.3,12.1,0.6,3727,0.044,0.03,116033,0.13,0.101,0.885,0.045,167.715,35220.15,22989.51427,12230.63573,72.925115,4.5,167.715,23518.780904,11701.369096,69.769365,4.5,28340.98154,7852.52,45.561465,CAFB_Hunger_Heat_Map_977,{12DC6023-68EC-4CE7-B465-AB2763A005F8},,,0,0,925
51,153,901413,51153901413,9014.13,Census Tract 9014.13,G5020,S,1991407,40964,51153901413,901413,0,901413,90.8,8.5,0.7,4395,0.066,0.026,136629,0.141,0.143,0.908,0.042,184.59,38763.9,32621.952552,6141.947448,33.273457,4.2,184.59,33913.138692,4850.761308,26.27857,3,21102.862501,7795.24,56.647319,CAFB_Hunger_Heat_Map_978,{5D289FE3-2C5F-4412-AE84-8707EFF22E4C},,,0,0,926
51,059,422402,51059422402,4224.02,Census Tract 4224.02,G5020,S,1889523,3643,51059422402,422402,0,422402,91,9,0,5215,0.025,0.025,124625,0.227,0.14,0.646,0.059,307.685,64613.85,40394.858359,24218.991641,78.713592,5.9,307.377315,41240.196021,23309.040129,75.832012,7.1,55565.690126,20311.3,56.214314,CAFB_Hunger_Heat_Map_979,{4D3F95C2-25E7-425E-BB44-A4176393D0B4},,,0,0,927
24,033,801410,24033801410,8014.10,Census Tract 8014.10,G5020,S,3030512,2681736,24033801410,801410,0,801410,90.1,9.9,0,3526,0.092,0.019,112007,0.714,0.035,0.97,0.122,430.172,90336.12,57947.960386,32388.159614,75.291185,12.2,430.172,59031.621533,31304.498467,72.77205,11,66001.843964,17412.26,43.836399,CAFB_Hunger_Heat_Map_980,{80EC06CC-C822-47A7-A712-32612FCEB90E},,,0,0,928
51,683,910100,51683910100,9101,Census Tract 9101,G5020,S,3136469,309,51683910100,910100,0,910100,96.1,2.8,1,4139,0.052,0.138,78750,0.141,0.193,0.803,0.076,314.249436,65992.38156,13236.96431,52755.41725,167.877524,7.6,314.564,28886.488276,37171.951724,118.169758,7.9,50732.734562,17634.65,54.167309,CAFB_Hunger_Heat_Map_981,{C0198436-1E60-4CE4-8512-A461E01A74D3},,,0,0,929
51,059,415600,51059415600,4156,Census Tract 4156,G5020,S,3704938,866130,51059415600,415600,0,415600,91.1,8.5,0.4,2851,0.049,0.005,202625,0.019,0.026,0.928,0.014,39.914,8381.94,5245.471148,3136.468852,78.58067,1.4,39.914,5374.713912,3007.226088,75.342639,2,9180.211537,2436.99,44.052574,CAFB_Hunger_Heat_Map_982,{A420D493-6284-4B82-9D81-414A03A54C37},,,0,0,930
51,059,422401,51059422401,4224.01,Census Tract 4224.01,G5020,S,550575,9277,51059422401,422401,0,422401,80.7,18.9,0.4,2340,0.03,0.065,91875,0.161,0.154,0.435,0.092,215.28,45208.8,32434.662217,12774.137783,59.337318,9.2,215.06472,32705.694546,12457.896654,57.926268,11.3,37684.659787,12219.53,51.420559,CAFB_Hunger_Heat_Map_983,{DBD76927-C8B5-4CAF-8887-AF03FF5787F9},,,0,0,931
24,033,801216,24033801216,8012.16,Census Tract 8012.16,G5020,S,8029459,50027,24033801216,801216,0,801216,90.6,9.4,0.1,3466,0.146,0.057,90000,0.798,0.056,0.956,0.168,582.870288,122402.76048,99132.959424,23269.801056,39.922778,16.8,582.288,101186.593086,21093.886914,36.225866,18.7,104163.261237,23503.51,38.661093,CAFB_Hunger_Heat_Map_984,{F5C7CC52-B625-44F3-95C9-260B0C575DB4},,,0,0,932
51,683,910301,51683910301,9103.01,Census Tract 9103.01,G5020,S,2980857,1635,51683910301,910301,0,910301,96,1.5,2.6,4620,0.074,0.155,65357,0.173,0.334,0.479,0.11,508.7082,106828.722,24482.125589,82346.596411,161.873932,11,508.7082,51124.115476,55704.606524,109.502081,12.5,90311.018214,30648.98,53.210039,CAFB_Hunger_Heat_Map_985,{843990A2-379C-47E4-A76C-40C1166894C5},,,0,0,933
51,059,432500,51059432500,4325,Census Tract 4325,G5020,S,3202981,116127,51059432500,432500,0,432500,91.8,6.2,2,5614,0.031,0.035,151463,0.1,0.09,0.853,0.031,174.034,36547.14,30145.854474,6401.285526,36.78181,3.1,173.859966,30573.833192,5936.759668,34.14679,3.6,35758.150441,7953.77,38.211353,CAFB_Hunger_Heat_Map_986,{18187E4D-3F7E-471C-A8F1-3B847E5DCF6B},,,0,0,934
51,059,415401,51059415401,4154.01,Census Tract 4154.01,G5020,S,1618187,0,51059415401,415401,0,415401,81,15,3.9,5351,0.032,0.148,60800,0.332,0.252,0.231,0.139,743.045211,156039.49431,106109.45999,49930.03432,67.196496,13.9,743.789,107206.549164,48989.140836,65.864299,14.9,117674.842689,35301.97,48.461026,CAFB_Hunger_Heat_Map_987,{2D7B8B39-74F5-4D20-B3DD-659CF3D11366},,,0,0,935
51,059,421102,51059421102,4211.02,Census Tract 4211.02,G5020,S,1565048,6389,51059421102,421102,0,421102,91,9,0,3765,0.032,0.057,116591,0.163,0.143,0.539,0.076,286.14,60089.4,34071.499764,26017.900236,90.927169,7.6,286.14,35728.381382,24361.018618,85.136711,9.1,58558.587981,14365.17,41.367671,CAFB_Hunger_Heat_Map_988,{85402CD1-C765-495D-B4A3-5271A29E7654},,,0,0,936
51,059,421101,51059421101,4211.01,Census Tract 4211.01,G5020,S,2872020,0,51059421101,421101,0,421101,79.8,19.2,0.9,5950,0.017,0.012,128056,0.27,0.117,0.808,0.042,249.6501,52426.521,32523.246884,19903.274116,79.724679,4.2,249.9,33118.775951,19360.224049,77.471885,2.9,28080.495245,5877.34,36.346316,CAFB_Hunger_Heat_Map_989,{6DA6983D-3637-429A-A842-606924E95D02},,,0,0,937
51,153,901414,51153901414,9014.14,Census Tract 9014.14,G5020,S,7345373,96896,51153901414,901414,0,901414,93.4,3.8,2.8,4948,0.061,0.004,117147,0.18,0.048,0.882,0.061,301.828,63383.88,55939.022767,7444.857233,24.665893,6.1,301.828,56631.598841,6752.281159,22.371288,5.8,42732.608496,14988.41,54.530679,CAFB_Hunger_Heat_Map_990,{583EB30E-EC96-415A-A859-493A30DEC868},,,0,0,938
51,059,415402,51059415402,4154.02,Census Tract 4154.02,G5020,S,2395676,289,51059415402,415402,0,415402,87.5,8.8,3.7,2889,0.045,0.034,119526,0.196,0.097,0.801,0.06,173.34,36401.4,23239.598939,13161.801061,75.930547,6,173.34,23705.950326,12695.449674,73.240162,5.8,28192.764021,6508.06,39.384999,CAFB_Hunger_Heat_Map_991,{5A13AD24-870E-49AC-8675-73C3C43983A9},,,0,0,939
51,153,901415,51153901415,9014.15,Census Tract 9014.15,G5020,S,3116246,59802,51153901415,901415,0,901415,91.1,8.9,0,4163,0.026,0.039,137938,0.145,0.14,0.828,0.032,133.216,27975.36,13906.579252,14068.780748,105.608791,3.2,133.216,17392.552709,10582.807291,79.440963,3.8,23401.624042,8350.8,55.229401,CAFB_Hunger_Heat_Map_992,{EEC1B374-8869-4E9B-8FAA-AD0E2B1DBA3D},,,0,0,940
24,033,801307,24033801307,8013.07,Census Tract 8013.07,G5020,S,8704481,3220993,24033801307,801307,0,801307,94.1,5.9,0,3763,0.093,0.015,125795,0.786,0.018,0.873,0.136,511.768,107471.28,65741.710805,41729.569195,81.540013,13.6,511.768,65581.437603,41889.842397,81.853188,12.7,82841.251452,16637.85,35.122435,CAFB_Hunger_Heat_Map_993,{9EA393FC-69A2-435C-A0D9-FBE4A0BBC234},,,0,0,941
51,683,910402,51683910402,9104.02,Census Tract 9104.02,G5020,S,9919370,97362,51683910402,910402,0,910402,88.7,10.5,0.7,5269,0.067,0.033,84228,0.164,0.132,0.771,0.077,405.307287,85114.53027,17797.071636,67317.458634,166.089929,7.7,405.713,37917.255414,47282.474586,116.54168,5.4,40713.976375,16008.7,59.267788,CAFB_Hunger_Heat_Map_994,{99AC6A1A-6095-44FD-B886-8638A41A0172},,,0,0,942
51,059,421500,51059421500,4215,Census Tract 4215,G5020,S,1812245,5730,51059421500,421500,0,421500,91.3,6.5,2.3,6904,0.059,0.165,53401,0.349,0.331,0.542,0.116,801.664864,168349.62144,105896.573887,62453.047553,77.904185,11.6,800.864,108166.265985,60015.174015,74.938034,12.1,145668.590756,34361.26,40.081489,CAFB_Hunger_Heat_Map_995,{E8DC7AD7-4386-4EEF-93A1-407009F8E775},,,0,0,943
51,059,432701,51059432701,4327.01,Census Tract 4327.01,G5020,S,2020768,2108,51059432701,432701,0,432701,89.7,9.9,0.3,3428,0.074,0.02,161420,0.148,0.088,0.826,0.054,184.926888,38834.64648,31066.249863,7768.396617,42.007935,5.4,185.112,31605.066086,7268.453914,39.265169,4.6,24753.3111,6989.45,46.239972,CAFB_Hunger_Heat_Map_996,{37BCE0ED-A3C9-4DB5-AFB9-7B13C513AD0E},,,0,0,944
24,033,801311,24033801311,8013.11,Census Tract 8013.11,G5020,S,36293423,44972,24033801311,801311,0,801311,86.9,13.1,0,6735,0.122,0.095,98221,0.828,0.086,0.888,0.165,1111.275,233367.75,173322.079426,60045.670574,54.033134,16.5,1112.386275,170408.348179,63192.769571,56.808297,16.6,187721.738195,23983.04,23.789915,CAFB_Hunger_Heat_Map_997,{B9976A87-06EE-4605-BE57-7E4F41394523},,,0,0,945
51,059,432600,51059432600,4326,Census Tract 4326,G5020,S,3058729,50597,51059432600,432600,0,432600,93.7,5.9,0.3,5092,0.051,0.052,145125,0.083,0.14,0.917,0.031,157.694148,33115.77108,26583.837659,6531.933421,41.421533,3.1,157.694148,26881.779068,6233.992012,39.532171,3.7,30190.217786,8364.52,45.559889,CAFB_Hunger_Heat_Map_998,{61EF7E85-0EB0-4576-B0EE-D0D28960A6A7},,,0,0,946
51,153,901232,51153901232,9012.32,Census Tract 9012.32,G5020,S,12781980,145516,51153901232,901232,0,901232,87.7,12.4,0,4381,0.044,0.034,118750,0.12,0.112,0.982,0.033,144.717573,30390.69033,11578.429253,18812.261077,129.992928,3.3,144.573,17297.685893,13062.644107,90.353276,3.5,23232.084776,7116.07,49.241015,CAFB_Hunger_Heat_Map_999,{6A51CCE1-B490-4C17-98D8-7177F07F5E9F},,,0,0,947
24,033,801208,24033801208,8012.08,Census Tract 8012.08,G5020,S,3620854,1980,24033801208,801208,0,801208,72.5,25.9,1.6,3648,0.082,0.017,108843,0.901,0.033,0.969,0.134,488.832,102654.72,91731.939078,10922.780922,22.344652,13.4,489.320832,93188.944305,9568.430415,19.554513,10.6,68964.663928,12573.72,32.383282,CAFB_Hunger_Heat_Map_1000,{58210B80-7165-4A1C-A257-CCDB5E84E2D3},,,0,0,948
24,033,801004,24033801004,8010.04,Census Tract 8010.04,G5020,S,36455292,266431,24033801004,801004,0,801004,92,8.1,0,4499,0.034,0.015,113288,0.723,0.054,0.886,0.097,436.839403,91736.27463,80790.392006,10945.882624,25.056995,9.7,436.403,82120.534202,9524.095798,21.824084,9.7,66256.591874,22230.69,52.758368,CAFB_Hunger_Heat_Map_1001,{12433AD5-AFE8-4D27-93AC-2D54817141D0},,,0,0,949
51,059,421103,51059421103,4211.03,Census Tract 4211.03,G5020,S,4902656,53099,51059421103,421103,0,421103,89.5,10.5,0,5004,0.024,0.002,139266,0.163,0.037,0.767,0.047,235.188,49389.48,28649.058438,20740.421562,88.186564,4.7,235.188,29198.701408,20190.778592,85.849527,4.6,37256.487314,11091.81,48.177097,CAFB_Hunger_Heat_Map_1002,{335DE86B-95F4-4595-8A97-5962CD06E5CE},,,0,0,950
51,059,421200,51059421200,4212,Census Tract 4212,G5020,S,1366742,271628,51059421200,421200,0,421200,90.9,8.2,0.8,2106,0.065,0.012,139886,0.122,0.086,0.908,0.045,94.67523,19881.7983,13508.09353,6373.70477,67.321778,4.5,94.77,13959.690598,5942.009402,62.699266,4.5,15780.967486,3941.18,41.965421,CAFB_Hunger_Heat_Map_1003,{FAF6EACD-9E5E-4550-85DE-841866F6F692},,,0,0,951
24,033,801313,24033801313,8013.13,Census Tract 8013.13,G5020,S,5332941,13666,24033801313,801313,0,801313,85.7,14.4,0,3257,0.088,0.057,114519,0.757,0.018,0.801,0.149,485.778293,102013.44153,88106.38655,13907.05498,28.628399,14.9,485.293,89437.60506,12473.92494,25.703905,15.5,69974.992521,28391.11,60.611661,CAFB_Hunger_Heat_Map_1004,{C89B51B4-3A27-4C87-ABA5-4077E309688B},,,0,0,952
51,059,492202,51059492202,4922.02,Census Tract 4922.02,G5020,S,5747789,166579,51059492202,492202,0,492202,92.5,7.5,0,6769,0.017,0.011,181800,0.037,0.053,0.967,0,0,0,0,0,0,0,0,0,0,0,1.1,12287.720791,3279.37,44.238683,CAFB_Hunger_Heat_Map_1005,{8B1324F0-44B0-40A6-9D3D-E2FDE2A5D00C},,,0,0,953
51,683,910401,51683910401,9104.01,Census Tract 9104.01,G5020,S,1626452,1088,51683910401,910401,0,910401,95.7,4.1,0.2,6784,0.106,0.205,70938,0.268,0.55,0.655,0.092,624.128,131066.88,26197.294939,104869.585061,168.025766,9.2,624.128,57667.478283,73399.401717,117.603123,12.6,121507.965536,47624.35,59.131894,CAFB_Hunger_Heat_Map_1006,{00171E70-7517-4509-A192-729E65047563},,,0,0,954
51,059,432800,51059432800,4328,Census Tract 4328,G5020,S,3320654,41497,51059432800,432800,0,432800,87.1,11.5,1.3,2300,0.047,0.073,112031,0.244,0.113,0.684,0.084,193.0068,40531.428,31648.381737,8883.046263,46.024525,8.4,193.2,31888.829729,8683.170271,44.943946,9.3,34395.082252,10348.15,48.568486,CAFB_Hunger_Heat_Map_1007,{4E6416BA-7028-4A75-81F0-B1DF6D77FFED},,,0,0,955
51,059,492201,51059492201,4922.01,Census Tract 4922.01,G5020,S,30281031,1815346,51059492201,492201,0,492201,94,5.8,0.3,2999,0.041,0.032,161500,0.043,0.054,1,0.018,54.035982,11347.55622,10122.384627,1225.171593,22.673255,1.8,53.982,10047.97876,1288.24124,23.864274,1.8,9020.908829,1684.05,33.036158,CAFB_Hunger_Heat_Map_1008,{0F82AC1C-EF6E-4D79-8776-3AE76045EEA8},,,0,0,956
51,683,910302,51683910302,9103.02,Census Tract 9103.02,G5020,S,2929327,18791,51683910302,910302,0,910302,97.3,2,0.7,6012,0.053,0.138,65556,0.113,0.339,0.552,0.083,498.996,104789.16,23040.843036,81748.316964,163.825596,8.3,498.996,47182.404543,57606.755457,115.445325,12.5,110555.642817,38045.61,53.765209,CAFB_Hunger_Heat_Map_1009,{2C0DB523-D018-4E53-B32E-3B5768C0019F},,,0,0,957
51,059,415500,51059415500,4155,Census Tract 4155,G5020,S,3861750,25139,51059415500,415500,0,415500,83.8,11.1,5.1,6033,0.018,0.086,110521,0.191,0.082,0.684,0.072,434.376,91218.96,63573.584077,27645.375923,63.643884,7.2,434.376,65162.285133,26056.674867,59.986452,7.7,80408.543517,17258.26,37.108146,CAFB_Hunger_Heat_Map_1010,{5F0BF71D-246E-48EC-89ED-98B5120E33CD},,,0,0,958
24,033,801209,24033801209,8012.09,Census Tract 8012.09,G5020,S,2920234,1098,24033801209,801209,0,801209,85,13.6,1.3,4422,0.131,0.055,95945,0.853,0.085,0.956,0.159,702.394902,147502.92942,122659.061553,24843.867867,35.370228,15.9,703.801098,126110.767567,21687.463013,30.814762,16.8,130889.200163,23919.44,32.447041,CAFB_Hunger_Heat_Map_1011,{273AEFED-21FE-491C-9D26-18D15FE341A5},,,0,0,959
51,153,901416,51153901416,9014.16,Census Tract 9014.16,G5020,S,3738730,64017,51153901416,901416,0,901416,93.7,6,0.3,5509,0.038,0.015,143125,0.169,0.077,0.901,0.036,198.324,41648.04,10932.783064,30715.256936,154.87413,3.6,198.324,18013.016265,23635.023735,119.173795,3.4,27082.199859,9638.82,55.122439,CAFB_Hunger_Heat_Map_1012,{93EAD49F-A8FA-4DDF-8403-ED3A4B53E9E0},,,0,0,960
